Jisr ash Shughūr,36.3167,35.8,3.0,999
Wallingford,-72.8039,41.4587,-4.0,999
Manitowoc,-87.6811,44.0991,-5.0,999
Prostějov,17.1106,49.4722,2.0,999
Nidadavole,81.67,16.92,5.5,999
Sandefjord,10.2166,59.1312,2.0,999
Taketoyo,136.915,34.8514,9.0,999
Bridgewater,-74.6076,40.5934,-4.0,999
Selma,-119.6143,36.5715,-7.0,999
Strongsville,-81.8313,41.3128,-4.0,999
Louveira,-46.9506,-23.0864,-3.0,999
Seferhisar,26.8388,38.1975,3.0,999
Garça,-49.6511,-22.2153,-3.0,999
Vernon,-119.272,50.267,-7.0,999
Kaarst,6.6273,51.2278,2.0,999
Tiberias,35.5247,32.7897,3.0,999
Abovyan,44.6256,40.2739,4.0,999
Danville,-121.9698,37.8121,-7.0,999
Makinohara,138.2247,34.74,9.0,999
Petatlán,-101.2739,17.5383,-5.0,999
Bietigheim-Bissingen,9.1333,48.9667,2.0,999
Otofuke,143.1981,42.9942,9.0,999
Quincy,-91.3799,39.9335,-5.0,999
Memmingen,10.1811,47.9878,2.0,999
Enfield,-72.5548,41.9839,-4.0,999
Lancaster,-82.6049,39.7249,-4.0,999
Riverton,-111.9635,40.5177,-6.0,999
The Colony,-96.8977,33.0925,-5.0,999
Lake Ridge,-77.3059,38.6843,-4.0,999
Neustadt am Rübenberge,9.4636,52.5055,2.0,999
Urbandale,-93.7813,41.639,-5.0,999
Lehrte,9.9769,52.3725,2.0,999
Volksrust,29.8833,-27.3667,2.0,999
Plainfield,-88.2252,41.6206,-5.0,999
Lombard,-88.0157,41.8742,-5.0,999
Prescott,-112.4475,34.585,-7.0,999
Dikili,26.8902,39.071,3.0,999
Korogwe,38.4503,-5.1558,3.0,999
Krasnodon,39.7333,48.3,3.0,999
Webster,-77.4454,43.2294,-4.0,999
Eureka,-124.1568,40.7942,-7.0,999
Addanki,79.9738,15.811,5.5,999
Catacamas,-85.9,14.8,-6.0,999
Kuybyshev,78.3075,55.4503,7.0,999
Sayreville,-74.3237,40.4656,-4.0,999
Saint-Eustache,-73.9,45.57,-4.0,999
Altamonte Springs,-81.3953,28.6615,-4.0,999
Yartsevo,32.6833,55.0667,3.0,999
Del Rio,-100.88,29.3708,-5.0,999
Kobayashi,130.9728,31.9967,9.0,999
Voluntari,26.1914,44.4925,3.0,999
Kaštel Stari,16.3383,43.5483,2.0,999
Shimabara,130.3381,32.7756,9.0,999
#WARN-bugbug---11641 "Pantanal","Pantanal","18.5103","-68.3694","Dominican Republic","DO","DOM","Yuma","","43982","1214144437"
Ogimachi,130.2017,33.2506,9.0,999
Comendador,-71.707,18.876,-4.0,999
Kamen,7.6653,51.5917,2.0,999
Naţanz,51.9,33.5,3.5,999
Pinhal,-46.7408,-22.1908,-3.0,999
Zongolica,-97.0011,18.6642,-5.0,999
Bountiful,-111.8647,40.8722,-6.0,999
Desert Hot Springs,-116.543,33.9551,-7.0,999
Nabire,135.5134,-3.3515,9.0,999
Peachtree Corners,-84.2319,33.967,-4.0,999
Haltom City,-97.2707,32.8176,-5.0,999
Castro,-50.0123,-24.7893,-3.0,999
#WARN-bugbug---11654 "Bāniyās","Baniyas","35.1822","35.9403","Syria","SY","SYR","Ţarţūs","minor","43151","1760780974"
Batouri,14.3667,4.4333,1.0,999
Monroe,-74.4286,40.3191,-4.0,999
Ad Dir‘īyah,46.5756,24.7333,3.0,999
Southington,-72.8802,41.605,-4.0,999
Worksop,-1.1244,53.3042,1.0,999
Ormond Beach,-81.1003,29.296,-4.0,999
Sambava,50.1666,-14.2662,3.0,999
Takāb,47.1131,36.4008,3.5,999
Erkelenz,6.3156,51.08,2.0,999
Salto de Pirapora,-47.5728,-23.6489,-3.0,999
Basoko,23.6,1.2333,2.0,999
Cutler Bay,-80.3356,25.5765,-4.0,999
#WARN-bugbug---11667 "Of","Of","40.9450","40.2644","Turkey","TR","TUR","Trabzon","minor","43499","1792121137"
Macenta,-9.48,8.5504,0.0,999
Chefchaouene,-5.2697,35.1714,1.0,999
Adrian,-84.0446,41.8994,-4.0,999
Nuevo México,-103.433,20.75,-5.0,999
Lota,-73.1563,-37.0944,-3.0,999
Angoulême,0.16,45.65,2.0,999
Otwock,21.2667,52.1167,2.0,999
Goose Creek,-80.0054,32.9925,-4.0,999
Eṭ Ṭaiyiba,35.0,32.2667,3.0,999
Moorhead,-96.7461,46.8673,-5.0,999
Westfield,-86.1532,40.0333,-4.0,999
Santa Cruz,-16.8309,32.675,1.0,999
Çeşme,26.3053,38.32,3.0,999
Ponte de Lima,-8.5833,41.7667,1.0,999
Musina,30.0417,-22.3381,2.0,999
Birsk,55.5333,55.4167,5.0,999
Přerov,17.4511,49.4556,2.0,999
Quinte West,-77.5667,44.1833,-4.0,999
Wismar,11.465,53.8925,2.0,999
Presidente Epitácio,-52.1156,-21.7633,-3.0,999
Bahía Honda,-83.1639,22.9064,-4.0,999
Istres,4.9895,43.5151,2.0,999
Tamworth,150.9167,-31.0833,11.0,999
Pedro Celestino Negrete,-102.984,24.726,-5.0,999
Zharkent,80.0067,44.1667,6.0,999
Futtsu,139.8569,35.3042,9.0,999
Canoinhas,-50.39,-26.1772,-3.0,999
Sawākin,37.3333,19.1,2.0,999
Manchester,-74.3738,39.9651,-4.0,999
Henrietta,-77.6413,43.0555,-4.0,999
Esperanza,-60.9333,-31.4167,-3.0,999
Kemer,30.55,36.6,3.0,999
Rantepao,119.9,-2.969,8.0,999
Brea,-117.8656,33.9254,-7.0,999
Klamath Falls,-121.7754,42.2191,-7.0,999
Al Wajh,36.4636,26.2324,3.0,999
King’s Lynn,0.3976,52.7543,1.0,999
Siegburg,7.2044,50.8014,2.0,999
San Lorenzo,-87.2667,13.3667,-6.0,999
Ambatondrazaka,48.4167,-17.8329,3.0,999
Véroia,22.2019,40.5203,3.0,999
Nadi,177.4167,-17.8,12.0,999
Bourg-en-Bresse,5.2289,46.2056,2.0,999
Kol’chugino,39.3831,56.2992,3.0,999
Jesús María,-102.35,21.9667,-5.0,999
Lubao,25.75,-5.3896,2.0,999
Singhanakhon,100.5506,7.2389,7.0,999
Bihać,15.8667,44.8167,2.0,999
Obita,129.875,32.8253,9.0,999
Billerica,-71.2673,42.5587,-4.0,999
Yendi,-0.0167,9.4337,0.0,999
Gualeguay,-59.3167,-33.15,-3.0,999
Egg Harbor,-74.6102,39.3787,-4.0,999
Nettetal,6.2833,51.3167,2.0,999
Osinniki,87.3333,53.6167,7.0,999
Lancaster,-78.6378,42.9099,-4.0,999
Sieradz,18.75,51.6,2.0,999
Yuzawa,140.4958,39.1644,9.0,999
Gifhorn,10.5464,52.4886,2.0,999
Centralia,-122.9696,46.7226,-7.0,999
Gallatin,-86.4696,36.3782,-5.0,999
Atenco,-98.9167,19.5167,-5.0,999
Zvolen,19.1331,48.5831,2.0,999
Samborondón,-79.7256,-1.9611,-5.0,999
Dreieich,8.6961,50.0189,2.0,999
Stevens Point,-89.5508,44.5241,-5.0,999
Nurmijärvi,24.8083,60.4667,3.0,999
Orlândia,-47.8867,-20.7203,-3.0,999
Borken,6.8583,51.8439,2.0,999
Brentwood,-86.7758,35.9918,-5.0,999
Amberg,11.8483,49.4444,2.0,999
Eisenach,10.3244,50.9747,2.0,999
Nakano,138.3694,36.7419,9.0,999
Temsia,-9.4144,30.3633,1.0,999
Burke,-77.2633,38.7773,-4.0,999
Fianga,15.1375,9.9153,1.0,999
Hwange,26.5,-18.3647,2.0,999
Sansanné-Mango,0.4756,10.3556,0.0,999
Leigh,-2.515,53.4975,1.0,999
Macerata,13.4533,43.3003,2.0,999
Vawkavysk,24.4667,53.1667,3.0,999
Mariel,-82.7539,22.9936,-4.0,999
Laatzen,9.8133,52.3077,2.0,999
Qiryat Yam,35.0664,32.8331,3.0,999
Edmonds,-122.3533,47.8115,-7.0,999
Charlottetown,-63.1347,46.2403,-3.0,999
Mikołów,18.9041,50.171,2.0,999
Apache Junction,-111.5351,33.3985,-7.0,999
Fairfield,-84.5409,39.3301,-4.0,999
Bury Saint Edmunds,0.7183,52.2474,1.0,999
Oakley,-121.6951,37.9929,-7.0,999
Hutchinson,-97.9081,38.0671,-5.0,999
Shebekino,36.9,50.4167,3.0,999
Mascouche,-73.6,45.75,-4.0,999
Shimo-tsuma,139.9675,36.1844,9.0,999
Dayr Mawās,30.8494,27.6414,2.0,999
West Vancouver,-123.1667,49.3667,-7.0,999
Shepetivka,27.0667,50.1833,3.0,999
Shū,73.7448,43.5953,6.0,999
Cortlandt,-73.9019,41.2553,-4.0,999
Alerce,-72.9037,-41.3969,-3.0,999
Greenwood,-82.1542,34.1945,-4.0,999
Tomé,-72.9575,-36.6171,-3.0,999
Salaberry-de-Valleyfield,-74.13,45.25,-4.0,999
Balykchy,76.1833,42.4667,6.0,999
Heinsberg,6.0964,51.0631,2.0,999
Itápolis,-48.8128,-21.5958,-3.0,999
Richmond,-84.8905,39.8318,-4.0,999
Puyallup,-122.2902,47.1794,-7.0,999
Linden,-74.2381,40.6251,-4.0,999
Nanbei,139.1,35.3206,9.0,999
Kitaibaraki,140.7511,36.8019,9.0,999
Qəzyan,46.415,39.2015,4.0,999
Rājgīr,85.42,25.03,5.5,999
Rouyn-Noranda,-79.0167,48.2333,-4.0,999
Köniz,7.4153,46.925,2.0,999
Homburg,7.3333,49.3167,2.0,999
Beitbridge,30.0,-22.2167,2.0,999
Ansbach,10.5833,49.3,2.0,999
Germering,11.3667,48.1333,2.0,999
Gay,58.4543,51.4747,5.0,999
Urbana,-88.1972,40.1106,-5.0,999
Aurich,7.4836,53.4714,2.0,999
Qapshaghay,77.0687,43.8844,6.0,999
Nordhausen,10.7911,51.505,2.0,999
Beverly,-70.8627,42.5681,-4.0,999
Safonovo,33.25,55.1,3.0,999
Clovis,-103.1923,34.4376,-6.0,999
Monchegorsk,32.9156,67.9394,3.0,999
Soran,72.8374,49.7908,6.0,999
Statesboro,-81.775,32.4376,-4.0,999
Hobbs,-103.16,32.7282,-6.0,999
Sarāb,47.5367,37.9408,3.5,999
Su-ngai Kolok,101.9668,6.0297,7.0,999
Korenovsk,39.45,45.4667,3.0,999
Qiryat Moẕqin,35.0794,32.8381,3.0,999
McMinnville,-123.1918,45.211,-7.0,999
Castres,2.25,43.6,2.0,999
Alès,4.0817,44.1281,2.0,999
Schertz,-98.2537,29.5649,-5.0,999
Tequila,-103.8356,20.8794,-5.0,999
Moatize,33.75,-16.1167,2.0,999
Alta Floresta,-55.91,-9.9,-4.0,999
Greenock,-4.765,55.95,1.0,999
Chapadinha,-43.3603,-3.7417,-3.0,999
Nürtingen,9.3353,48.6267,2.0,999
Spassk-Dal’niy,132.8167,44.6,10.0,999
Tulun,100.5667,54.5667,8.0,999
North Brunswick,-74.4798,40.4505,-4.0,999
Channelview,-95.1145,29.7914,-5.0,999
Rajaori,74.3,33.38,5.5,999
Wunstorf,9.4359,52.4238,2.0,999
Muban Phimon Rat,100.3922,13.9189,7.0,999
Jardinópolis,-47.7639,-21.0178,-3.0,999
Bayt al Faqīh,43.3167,14.5167,3.0,999
San,-4.9,13.3004,0.0,999
Oviedo,-81.1872,28.658,-4.0,999
Odenton,-76.6939,39.0661,-4.0,999
Kwidzyn,18.9308,53.7358,2.0,999
Satka,59.05,55.05,5.0,999
Grove City,-83.0694,39.8659,-4.0,999
Schwabach,11.0208,49.3292,2.0,999
Mozdok,44.65,43.75,3.0,999
Timmins,-81.3333,48.4667,-4.0,999
Königswinter,7.1833,50.6833,2.0,999
Wentzville,-90.8667,38.8152,-5.0,999
Itá,-57.36,-25.5096,-3.0,999
Myski,87.8167,53.7,7.0,999
La Quinta,-116.2785,33.6536,-7.0,999
Strezhevoy,77.5833,60.7333,7.0,999
Podilsk,29.535,47.7419,3.0,999
Freiberg,13.3428,50.9119,2.0,999
Sarandë,20.0167,39.8833,2.0,999
Ust’-Kut,105.8333,56.8,8.0,999
North Fort Myers,-81.8491,26.7243,-4.0,999
Świnoujście,14.25,53.9167,2.0,999
Yakacık,36.2167,36.75,3.0,999
Ihnāsyā al Madīnah,30.9344,29.0856,2.0,999
Lokeren,3.9833,51.1,2.0,999
Berkeley,-74.1923,39.9156,-4.0,999
Weslaco,-97.9898,26.1648,-5.0,999
Sorel-Tracy,-73.1167,46.0333,-4.0,999
Karabulak,44.9,43.3,3.0,999
Naini Tal,79.4542,29.3919,5.5,999
Ayagöz,80.4344,47.9645,6.0,999
Zanesville,-82.0132,39.9565,-4.0,999
Newnan,-84.7761,33.3766,-4.0,999
Shakopee,-93.4764,44.7744,-5.0,999
Nowa Sól,15.7167,51.8,2.0,999
Brighton,-104.7964,39.9716,-6.0,999
Rancho Palos Verdes,-118.3637,33.7554,-7.0,999
Thionville,6.1692,49.3589,2.0,999
Kirchheim unter Teck,9.4511,48.6483,2.0,999
Penn Hills,-79.8255,40.4762,-4.0,999
Mount Laurel,-74.9047,39.9484,-4.0,999
Catonsville,-76.7424,39.2646,-4.0,999
Verkhnyaya Salda,60.55,58.05,5.0,999
Erzin,36.2022,36.9539,3.0,999
New Tecumseth,-79.75,44.0833,-4.0,999
Leinfelden-Echterdingen,9.1428,48.6928,2.0,999
Coppell,-96.9905,32.9638,-5.0,999
Sovetsk,21.8833,55.0833,2.0,999
Itoigawa,137.85,37.0333,9.0,999
Moline,-90.4921,41.4821,-5.0,999
El Tocuyo,-69.7931,9.7822,-4.0,999
Aquidauana,-55.7872,-20.4711,-4.0,999
Chaves,-7.4707,41.7399,1.0,999
Ōzu,132.5447,33.5064,9.0,999
Antequera,-4.5597,37.0184,2.0,999
Delaware,-83.0747,40.2866,-4.0,999
Kovvūr,81.7333,17.0167,5.5,999
Gap,6.0786,44.5594,2.0,999
Temryuk,37.3833,45.2667,3.0,999
Westfield,-72.7561,42.1382,-4.0,999
Järvenpää,25.0889,60.4722,3.0,999
Vyshneve,30.3667,50.3833,3.0,999
Bensheim,8.6228,49.6811,2.0,999
Hempfield,-79.5841,40.2847,-4.0,999
Bolesławiec,15.5667,51.2667,2.0,999
Shelton,-73.1383,41.306,-4.0,999
Bāft,56.6022,29.2331,3.5,999
Westerville,-82.9209,40.1241,-4.0,999
Lemgo,8.9043,52.0277,2.0,999
Kasumigaura,140.2372,36.1519,9.0,999
Linton Hall,-77.575,38.7551,-4.0,999
Manassas,-77.4839,38.7479,-4.0,999
Eberswalde,13.8331,52.8331,2.0,999
Tonbridge,0.2764,51.1987,1.0,999
Upper Hutt,175.05,-41.1333,13.0,999
#WARN-bugbug---11897 "Salinópolis","Salinopolis","-0.6136","-47.3561","Brazil","BR","BRA","Pará","","40998","1076811443"
Pirmasens,7.6,49.2,2.0,999
Kearny,-74.1202,40.7528,-4.0,999
Chambas,-78.9133,22.1967,-4.0,999
Ostfildern,9.2631,48.7228,2.0,999
Siguatepeque,-87.8333,14.6167,-6.0,999
Bagua Grande,-78.4453,-5.7572,-5.0,999
South Valley,-106.6819,35.0092,-6.0,999
Pyt’-Yakh,72.7833,60.75,5.0,999
Novozybkov,31.9333,52.5333,3.0,999
Los Banos,-120.8406,37.063,-7.0,999
Richmond,-84.2926,37.7306,-4.0,999
Compiègne,2.8231,49.4149,2.0,999
Kabuga,30.2247,-1.9765,2.0,999
Chebarkul’,60.37,54.9778,5.0,999
Romny,33.4879,50.7428,3.0,999
Spanish Fork,-111.6406,40.1101,-6.0,999
Woodstock,-80.7467,43.1306,-4.0,999
Belleville,-89.99,38.5165,-5.0,999
Ílhavo,-8.6667,40.6,1.0,999
Maplewood,-93.0247,44.9842,-5.0,999
Komono,136.5075,35.02,9.0,999
Gishi,127.7286,26.1911,9.0,999
Schwäbisch Hall,9.7375,49.1122,2.0,999
Abadan,58.21,38.0517,5.0,999
Sasayama,135.2192,35.0758,9.0,999
Pereslavl’-Zalesskiy,38.8562,56.7381,3.0,999
Petrich,23.2069,41.3953,3.0,999
Tomar,-8.4167,39.6,1.0,999
Colomiers,1.3367,43.6139,2.0,999
Weißenfels,11.9667,51.2,2.0,999
Boucherville,-73.45,45.6,-4.0,999
Yalutorovsk,66.3,56.65,5.0,999
Arys,68.8,42.4333,6.0,999
Freital,13.65,51.0167,2.0,999
Vahdat,69.0197,38.5531,5.0,999
Channarāyapatna,76.39,12.9,5.5,999
Pottsville,-76.2092,40.6798,-4.0,999
Buxtehude,9.7011,53.4769,2.0,999
Columbia,-87.0486,35.6235,-5.0,999
Bayındır,27.6481,38.2192,3.0,999
Pechora,57.2197,65.1442,3.0,999
Bartlett,-88.2069,41.9803,-5.0,999
Bluefield,-81.2143,37.2608,-4.0,999
Fitchburg,-71.8156,42.5912,-4.0,999
Orange,149.1,-33.2833,11.0,999
Marion,-85.66,40.5496,-4.0,999
Hückelhoven,6.2197,51.0608,2.0,999
Huaura,-77.6,-11.1,-5.0,999
Farnham,-0.799,51.215,1.0,999
Uray,64.7833,60.1333,5.0,999
Maihar,80.75,24.27,5.5,999
Halberstadt,11.0467,51.8958,2.0,999
Cedar Falls,-92.4534,42.5195,-5.0,999
Aizawa,139.3217,35.5289,9.0,999
Yi’an,125.3,47.8804,8.0,999
Maintal,8.8333,50.15,2.0,999
Neumarkt,11.4667,49.2833,2.0,999
Bình Long,106.6,11.6504,7.0,999
Pyu,96.4379,18.4779,6.5,999
Buffalo Grove,-87.9616,42.1673,-5.0,999
Jamestown,-79.2366,42.0975,-4.0,999
Essex,-76.4457,39.3024,-4.0,999
Sagae,140.2761,38.3811,9.0,999
Huntsville,-95.5544,30.705,-5.0,999
Mableton,-84.5656,33.8132,-4.0,999
Hofheim,8.4447,50.0876,2.0,999
Anglet,-1.5183,43.485,2.0,999
São Manuel,-48.5708,-22.7308,-3.0,999
Clarksburg,-80.323,39.2863,-4.0,999
Zainsk,52.0167,55.3,3.0,999
Royal Palm Beach,-80.2241,26.7038,-4.0,999
Löhne,8.7,52.2,2.0,999
Jipijapa,-80.5786,-1.3486,-5.0,999
Al Qā‘idah,44.1392,13.7569,3.0,999
Marion,-91.5846,42.045,-5.0,999
Oświęcim,19.2333,50.0333,2.0,999
Covington,-84.5166,39.0334,-4.0,999
Junnar,73.88,19.2,5.5,999
Schorndorf,9.5333,48.8,2.0,999
Kurobeshin,137.45,36.8667,9.0,999
Belaya Kalitva,40.7833,48.1667,3.0,999
Whanganui,175.05,-39.9333,13.0,999
Takikawa,141.9106,43.5578,9.0,999
Tietê,-47.715,-23.1019,-3.0,999
Friendswood,-95.1979,29.5111,-5.0,999
Arawa,155.566,-6.228,11.0,999
Považská Bystrica,18.45,49.1167,2.0,999
Indian Trail,-80.6457,35.0698,-4.0,999
Woburn,-71.1543,42.4869,-4.0,999
Camargo,-105.167,27.667,-6.0,999
Mtsensk,36.5667,53.2833,3.0,999
Tutayev,39.5333,57.8833,3.0,999
Tipton,-2.0751,52.5259,1.0,999
Ban Bang Khu Lat,100.369,13.9134,7.0,999
Oroqen Zizhiqi,123.7167,50.5667,8.0,999
Ad Dilam,47.1643,23.9934,3.0,999
Marlboro,-74.2567,40.3427,-4.0,999
Hangu,71.0572,33.5281,5.0,999
Raub,101.8569,3.7931,8.0,999
Holyoke,-72.6411,42.2125,-4.0,999
Amursk,136.9,50.2167,10.0,999
Arecibo,-66.7387,18.4491,-4.0,999
Baksan,43.5333,43.6833,3.0,999
Mibu,139.8039,36.4272,9.0,999
Plasencia,-6.0908,40.0275,2.0,999
Altagracia de Orituco,-66.38,9.8504,-4.0,999
Draguignan,6.4667,43.5403,2.0,999
Isfara,70.6333,40.1167,5.0,999
Inashiki,140.3239,35.9567,9.0,999
Otavalo,-78.2667,0.2333,-5.0,999
Ettlingen,8.4,48.9333,2.0,999
Alashankou,82.5731,45.1714,6.0,999
Clinton,-76.9063,38.7499,-4.0,999
Jayrūd,36.7403,33.8072,3.0,999
Hitachiomiya,140.4119,36.5517,9.0,999
Chrzanów,19.4,50.1333,2.0,999
Torrington,-73.1281,41.8349,-4.0,999
Cedar City,-113.0956,37.6834,-6.0,999
Coram,-73.0059,40.8813,-4.0,999
Halle,4.2372,50.7361,2.0,999
Rauma,21.5,61.1167,3.0,999
Völklingen,6.8333,49.25,2.0,999
Yecapixtla,-98.865,18.8833,-5.0,999
Jarosław,22.6778,50.0162,2.0,999
Écija,-5.0792,37.5411,2.0,999
Sakuragawa,140.0906,36.3272,9.0,999
Michalovce,21.9183,48.7575,2.0,999
Matías Romero,-95.0391,16.8798,-5.0,999
Manalapan,-74.3436,40.28,-4.0,999
Würselen,6.1275,50.8247,2.0,999
Crystal Lake,-88.3351,42.2333,-5.0,999
Calexico,-115.4944,32.6849,-7.0,999
Lake Oswego,-122.7003,45.413,-7.0,999
Villamontes,-63.4586,-21.2647,-4.0,999
Apsheronsk,39.7406,44.4608,3.0,999
Muskogee,-95.3568,35.7431,-5.0,999
Steyr,14.4167,48.05,2.0,999
Romeoville,-88.0996,41.6318,-5.0,999
Plant City,-82.1201,28.014,-4.0,999
Mettmann,6.9667,51.25,2.0,999
Amherst,-72.5069,42.3645,-4.0,999
Solan,77.12,30.92,5.5,999
Novodvinsk,40.8167,64.4167,3.0,999
Zacatelco,-98.2333,19.2167,-5.0,999
New Berlin,-88.1291,42.9726,-5.0,999
La Chaux-de-Fonds,6.8296,47.0996,2.0,999
The Acreage,-80.2779,26.7741,-4.0,999
Socorro,-46.5289,-22.5908,-3.0,999
Gujō,136.9644,35.7486,9.0,999
Roy,-112.0485,41.1715,-6.0,999
Villa del Carbón,-99.5417,19.7272,-5.0,999
Dupnitsa,23.1178,42.265,3.0,999
Marlborough,-71.5468,42.3494,-4.0,999
Milton,-84.3138,34.1353,-4.0,999
Stendal,11.85,52.6,2.0,999
Novo Horizonte,-49.2208,-21.4678,-3.0,999
Trofa,-8.5596,41.3374,1.0,999
Pokrov,34.0811,47.6632,3.0,999
Higashimatsushima,141.2106,38.4264,9.0,999
Andover,-1.48,51.208,1.0,999
Borlänge,15.4167,60.4833,2.0,999
Issaquah,-122.0471,47.544,-7.0,999
Ahaus,7.0134,52.0794,2.0,999
Presidente Venceslau,-51.8439,-21.8761,-3.0,999
Nishiwaki,134.9694,34.9933,9.0,999
Sayansk,102.1667,54.1167,8.0,999
Szigetszentmiklós,19.0483,47.3453,2.0,999
Hillsborough,-74.674,40.4985,-4.0,999
Eccles,-2.339,53.4824,1.0,999
Apan,-98.4333,19.7,-5.0,999
Sun City,-112.2819,33.6165,-7.0,999
Palmas,-51.9906,-26.4842,-3.0,999
Ibara,133.4639,34.5978,9.0,999
Northampton Township,-75.0014,40.2104,-4.0,999
Bartlesville,-95.9453,36.7357,-5.0,999
Baghlān,68.7,36.1328,4.5,999
Niederkassel,7.0333,50.8167,2.0,999
Volodymyr-Volyns’kyy,24.3222,50.8481,3.0,999
Ilmenau,10.9142,50.6872,2.0,999
Hatfield,-0.228,51.762,1.0,999
Lancaster,-96.7737,32.5922,-5.0,999
Streamwood,-88.1778,42.0209,-5.0,999
Germantown,-89.7825,35.0829,-5.0,999
Great Yarmouth,1.729,52.606,1.0,999
Neu Isenburg,8.6971,50.0558,2.0,999
Yelizovo,158.3833,53.1833,12.0,999
Langen,8.6803,49.9893,2.0,999
Carol Stream,-88.1308,41.9182,-5.0,999
Misawa,141.3689,40.6833,9.0,999
Guiglo,-7.4933,6.5436,0.0,999
Asheboro,-79.8129,35.7158,-4.0,999
Kalispell,-114.3262,48.2156,-6.0,999
Cayambe,-78.1561,0.0439,-5.0,999
Baikonur,63.314,45.63,5.0,999
Dwārka,68.9686,22.2403,5.5,999
Lynnwood,-122.3033,47.8284,-7.0,999
Mooresville,-80.8265,35.5849,-4.0,999
Kachkanar,59.4833,58.7,5.0,999
Al Mālikīyah,42.1403,37.1781,3.0,999
Brookfield,-88.1231,43.064,-5.0,999
Groton,-72.0293,41.3597,-4.0,999
Nuevitas,-77.2644,21.5403,-4.0,999
Crestview,-86.5784,30.748,-5.0,999
Toumodi,-5.019,6.552,0.0,999
Kurchatov,35.65,51.6667,3.0,999
Pirna,13.9403,50.9622,2.0,999
Rtishchevo,43.7833,52.25,4.0,999
Pala Oua,14.9667,9.35,1.0,999
Moses Lake,-119.2761,47.128,-7.0,999
Joué-lés-Tours,0.6625,47.3514,2.0,999
Vasyl’kiv,30.3217,50.1775,3.0,999
Woodlawn,-76.7489,39.3054,-4.0,999
Tshela,12.93,-4.9696,1.0,999
Dubno,25.735,50.3931,3.0,999
Galeana,-100.0667,24.8333,-5.0,999
New Castle,-80.3459,40.9956,-4.0,999
Olive Branch,-89.8469,34.961,-5.0,999
Winslow,-74.9029,39.7027,-4.0,999
Bitterfeld,12.3167,51.6167,2.0,999
Enterprise,-85.8459,31.3276,-5.0,999
Bautzen,14.4239,51.1814,2.0,999
Marinha Grande,-8.9333,39.75,1.0,999
Melchor Ocampo,-99.1444,19.7083,-5.0,999
Umi,130.5111,33.5678,9.0,999
Skelmersdale,-2.776,53.55,1.0,999
Fürstenfeldbruck,11.2556,48.1778,2.0,999
Balcarce,-58.2556,-37.8464,-3.0,999
Mission,-122.3112,49.1337,-7.0,999
Pervomaisk,38.5167,48.6333,3.0,999
Bukama,25.8333,-9.2,2.0,999
Promissão,-49.8583,-21.5369,-3.0,999
Fāraskūr,31.7151,31.3298,2.0,999
Dabola,-11.1167,10.75,0.0,999
Warren,-80.8174,41.239,-4.0,999
Duncanville,-96.9127,32.646,-5.0,999
Dzhankoy,34.3933,45.7086,3.0,999
Nové Zámky,18.1728,47.9831,2.0,999
Hurst,-97.1808,32.8353,-5.0,999
Clermont,-81.7259,28.5402,-4.0,999
Mariinsk,87.75,56.2167,7.0,999
Wheeling,-87.924,42.1308,-5.0,999
Guariba,-48.2283,-21.36,-3.0,999
Krasnoufimsk,57.7667,56.6167,5.0,999
Żary,15.1333,51.6333,2.0,999
Abinsk,38.1667,44.8667,3.0,999
Dubbo,148.6011,-32.2569,11.0,999
Darāw,32.9306,24.4003,2.0,999
San Felipe Orizatlán,-98.6064,21.1719,-5.0,999
Uryupinsk,42.0167,50.8,4.0,999
Severna Park,-76.5687,39.087,-4.0,999
Kardítsa,21.9219,39.3647,3.0,999
Khalkhāl,48.5258,37.6189,3.5,999
Pacifica,-122.4781,37.6112,-7.0,999
Caibarién,-79.4722,22.5158,-4.0,999
Konakovo,36.7783,56.7129,3.0,999
Lebanon,-86.3481,36.204,-5.0,999
Falāvarjān,51.5097,32.5553,3.5,999
Américo Brasiliense,-48.1114,-21.7361,-3.0,999
Sassandra,-6.0833,4.9504,0.0,999
Ventanas,-79.47,-1.45,-5.0,999
Hanumānnagar,86.7483,26.5394,5.75,999
San Jacinto de Buena Fe,-79.4907,-0.8932,-5.0,999
Kaka,59.6,37.3503,5.0,999
Eagle Mountain,-112.0114,40.3137,-6.0,999
Usinsk,57.5414,65.9998,3.0,999
Sharypovo,89.2,55.525,7.0,999
Atamyrat,65.2,37.8167,5.0,999
Alekseyevka,38.6833,50.6333,3.0,999
Bol’shoy Kamen’,132.35,43.1167,10.0,999
Reynoldsburg,-82.7944,39.9587,-4.0,999
Sabang,95.32,5.8931,7.0,999
Pathanāmthitta,76.7872,9.2647,5.5,999
Krasnyy Sulin,40.0667,47.8833,3.0,999
Lyudinovo,34.4667,53.8667,3.0,999
Oxford,-89.5336,34.3627,-5.0,999
Rosenberg,-95.822,29.546,-5.0,999
Pitangueiras,-48.2217,-21.0094,-3.0,999
Martinez,-122.116,37.9985,-7.0,999
Zavolzh’ye,43.3928,56.6425,3.0,999
Pleasant Grove,-111.7412,40.3716,-6.0,999
Backnang,9.4306,48.9464,2.0,999
Valrico,-82.2293,27.9193,-4.0,999
Houghton le Spring,-1.468,54.841,1.0,999
Taounate,-4.64,34.5358,1.0,999
Izobil’nyy,41.7167,45.3667,3.0,999
Huber Heights,-84.113,39.8595,-4.0,999
