STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 05:53,FM-15,OVC:08 12,10.00,,47,8.3,45,7.0,42,5.6,83,14,220,,29.68,,,30.17,0.00,30.15,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 06:53,FM-15,OVC:08 13,10.00,,47,8.3,45,7.0,42,5.6,83,11,230,,29.70,3,,30.19,0.00,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 07:27,FM-16,SCT:04 8 OVC:08 13,3.00,-DZ:01 BR:1 |DZ:51 |,46,7.8,45,7.2,44,6.7,93,8,210,,29.70,,,,T,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 07:44,FM-16,SCT:04 4 OVC:08 8,2.50,-DZ:01 BR:1 |DZ:51 |,46,7.8,45,7.2,44,6.7,93,10,210,,29.70,,,,0.01,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 07:53,FM-15,BKN:07 4 OVC:08 8,2.00,-DZ:01 BR:1 |DZ:51 |,46,7.8,45,7.2,44,6.7,93,10,200,,29.70,,,30.20,0.01,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 08:08,FM-16,SCT:04 4 OVC:08 12,2.00,-DZ:01 BR:1 |DZ:51 |,46,7.8,45,7.2,44,6.7,93,9,200,,29.71,,,,T,30.18,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 08:37,FM-16,BKN:07 4 OVC:08 12,2.50,-DZ:01 BR:1 |DZ:51 |,46,7.8,45,7.2,44,6.7,93,9,190,,29.71,,,,0.01,30.18,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 08:43,FM-16,SCT:04 4 BKN:07 8 OVC:08 14,2.50,-DZ:01 BR:1 |DZ:51 |,46,7.8,46,7.5,45,7.2,96,7,200,,29.71,,,,0.01,30.18,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 08:53,FM-15,BKN:07 4 BKN:07 8 OVC:08 14,2.50,-DZ:01 BR:1 |DZ:51 |,46,7.8,45,7.2,44,6.7,93,8,170,,29.71,,,30.20,0.01,30.18,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 09:41,FM-16,SCT:04 4 BKN:07 8 OVC:08 15,2.50,-DZ:01 BR:1 |DZ:51 |,46,7.8,46,7.5,45,7.2,96,10,200,,29.70,,,,0.01,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 09:53,FM-15,BKN:07 6 BKN:07 11 OVC:08 19,2.50,-DZ:01 BR:1 |DZ:51 |,46,7.8,46,7.5,45,7.2,96,11,180,,29.70,0,,30.20,0.01,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 10:00,FM-12,5,,||DZ:51,46,7.8,46,7.5,45,7.2,96,11,180,,29.69,,0.01,30.20,,,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 10:12,FM-16,BKN:07 6 OVC:08 15,7.00,-RA:02 |RA:61 |,47,8.3,46,7.8,45,7.2,93,13,190,,29.70,,,,T,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 10:34,FM-16,SCT:04 6 OVC:08 15,10.00,,47,8.3,46,7.8,45,7.2,93,11,200,,29.71,,,,T,30.18,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 10:53,FM-15,FEW:02 6 OVC:08 15,10.00,,48,8.9,47,8.1,45,7.2,89,11,200,,29.71,,,30.21,T,30.18,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 11:53,FM-15,BKN:07 15 OVC:08 22,10.00,,48,8.9,46,7.8,44,6.7,86,11,210,,29.70,,,30.19,0.00,30.17,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 12:53,FM-15,FEW:02 15 BKN:07 22,10.00,,48,8.9,46,7.6,43,6.1,83,8,200,,29.70,8,,30.19,0.00,30.16,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 13:53,FM-15,FEW:02 15 BKN:07 23,10.00,,49,9.4,46,7.8,43,6.1,80,11,190,,29.68,,,30.17,0.00,30.14,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 14:53,FM-15,OVC:08 28,10.00,,50,10.0,47,8.1,43,6.1,77,14,200,,29.68,,,30.17,0.00,30.14,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 15:45,FM-16,SCT:04 24 OVC:08 32,10.00,,50,10.0,46,7.9,42,5.6,74,11,220,20,29.68,,,,,30.15,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 15:53,FM-15,SCT:04 24 OVC:08 32,10.00,,50,10.0,46,7.9,42,5.6,74,11,210,,29.70,5,,30.18,0.00,30.16,,,,,,,,,,0730,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 16:00,FM-12,26,,,50,10.0,46,7.9,42,5.6,74,11,210,,29.68,5,+0.01,30.18,,,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 16:51,FM-16,BKN:07 17 OVC:08 30,10.00,,48,9.0,46,7.6,43,6.0,82,14,210,,29.70,,,,,30.16,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 16:53,FM-15,BKN:07 17 OVC:08 30,10.00,,49,9.4,46,7.8,43,6.1,80,11,220,,29.70,,,30.18,0.00,30.16,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 17:30,FM-16,BKN:07 13 OVC:08 30,9.00,-DZ:01 |DZ:51 |,48,8.9,46,7.6,43,6.1,83,11,210,,29.70,,,,T,30.16,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 17:53,FM-15,OVC:08 13,7.00,-DZ:01 |DZ:51 |,48,8.9,46,7.6,43,6.1,83,13,210,,29.70,,,30.19,T,30.16,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 18:53,FM-15,OVC:08 12,10.00,-DZ:01 |DZ:51 |,48,8.9,45,7.3,42,5.6,80,14,210,,29.70,2,,30.19,T,30.17,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 19:53,FM-15,OVC:08 14,10.00,,47,8.3,45,7.0,42,5.6,83,9,210,,29.71,,,30.21,T,30.18,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 20:53,FM-15,OVC:08 13,10.00,,47,8.3,45,7.0,42,5.6,83,9,220,,29.73,,,30.22,0.00,30.19,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 21:53,FM-15,OVC:08 11,10.00,,47,8.3,45,7.0,42,5.6,83,6,220,,29.73,1,,30.23,0.00,30.20,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 22:00,FM-12,15,,,47,8.3,45,7.0,42,5.6,83,6,220,,29.72,1,-0.04,30.23,,,50,47,48,5.1,,,,17,0,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 22:53,FM-15,OVC:08 11,10.00,,47,8.3,45,7.0,42,5.6,83,9,220,,29.75,,,30.24,0.00,30.22,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 23:53,FM-15,OVC:08 11,10.00,,46,7.8,44,6.7,42,5.6,86,9,220,,29.75,,,30.25,0.00,30.22,50,46,48,5.1,,,,17,0,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-05 23:59,SOD,,,,,,,,,,,,,,,,,,,,50,46,48,5.1,84,43,45,17,0,0729,1719,RA:16 DZ:14 BR:13,0.03,0.0,0,29.70,30.19,11.6,29,230,22,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 00:53,FM-15,BKN:07 13 OVC:08 36,10.00,,46,7.8,44,6.5,41,5.0,83,9,240,,29.76,1,,30.26,0.00,30.23,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 01:53,FM-15,OVC:08 13,10.00,,45,7.2,43,6.2,41,5.0,86,7,220,,29.77,,,30.27,0.00,30.24,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 02:51,FM-16,SCT:04 13 BKN:07 20,10.00,,45,7.0,43,6.2,41,5.0,87,5,210,,29.78,,,,,30.25,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 02:53,FM-15,FEW:02 13 BKN:07 20,10.00,,45,7.2,43,6.2,41,5.0,86,5,210,,29.78,,,30.27,0.00,30.25,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 03:53,FM-15,FEW:02 10 BKN:07 20,10.00,,44,6.7,43,6.2,42,5.6,93,6,190,,29.79,3,,30.29,0.00,30.26,,,,,,,,,,0729,1719,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 04:00,FM-12,15,,,44,6.7,43,6.2,42,5.6,93,6,190,,29.78,3,-0.03,30.29,,,50,44,47,4.0,,,,18,0,0729,1719,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 04:44,FM-16,BKN:07 4 BKN:07 8 OVC:08 22,2.00,-RA:02 BR:1 |RA:61 |,44,6.7,44,6.4,43,6.1,96,6,200,,29.79,,,,T,30.26,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 04:53,FM-15,BKN:07 4 BKN:07 8 OVC:08 20,2.00,-RA:02 BR:1 |RA:61 |,44,6.7,44,6.4,43,6.1,96,6,210,,29.79,,,30.29,0.01,30.26,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 05:04,FM-16,BKN:07 5 BKN:07 15 OVC:08 19,2.00,-RA:02 BR:1 |RA:61 |,44,6.7,44,6.4,43,6.1,96,5,190,,29.79,,,,T,30.26,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 05:26,FM-16,OVC:08 4,0.75,-RA:02 BR:1 |RA:61 |,44,6.7,44,6.4,43,6.1,96,6,190,,29.80,,,,T,30.27,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 05:53,FM-15,BKN:07 4 OVC:08 7,1.50,-DZ:01 BR:1 |DZ:51 |,44,6.7,44,6.4,43,6.1,96,6,200,,29.80,,,30.30,0.01,30.27,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 06:26,FM-16,BKN:07 5 BKN:07 10 OVC:08 17,1.50,-DZ:01 BR:1 |DZ:51 |,44,6.7,43,6.2,42,5.6,93,6,200,,29.82,,,,0.01,30.29,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 06:53,FM-15,BKN:07 5 OVC:08 8,1.50,-DZ:01 BR:1 |DZ:51 |,44,6.7,44,6.4,43,6.1,96,7,200,,29.83,3,,30.32,0.01,30.30,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 07:44,FM-16,BKN:07 4 OVC:08 11,1.50,-DZ:01 BR:1 |DZ:51 |,44,6.7,44,6.4,43,6.1,96,7,180,,29.84,,,,0.01,30.31,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 07:53,FM-15,BKN:07 4 OVC:08 10,1.50,-DZ:01 BR:1 |DZ:51 |,44,6.7,44,6.4,43,6.1,96,6,190,,29.85,,,30.35,0.02,30.32,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 08:28,FM-16,BKN:07 5 OVC:08 10,2.50,-DZ:01 BR:1 |DZ:51 |,44,6.7,44,6.4,43,6.1,96,7,200,,29.86,,,,T,30.33,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 08:53,FM-15,BKN:07 6 OVC:08 11,2.50,BR:1 ||,45,7.2,44,6.7,43,6.1,93,8,180,,29.86,,,30.36,T,30.33,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 09:48,FM-16,BKN:07 6 BKN:07 12 OVC:08 23,8.00,,45,7.0,44,6.7,43,6.0,93,8,180,,29.87,,,,,30.34,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 09:53,FM-15,BKN:07 6 BKN:07 12 OVC:08 20,7.00,,45,7.2,44,6.7,43,6.1,93,8,190,,29.87,1,,30.37,0.00,30.34,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 10:00,FM-12,5,,,45,7.2,44,6.7,43,6.1,93,8,190,,29.86,1,-0.05,30.37,,,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 10:53,FM-15,BKN:07 7 BKN:07 15 OVC:08 26,10.00,,46,7.8,45,7.0,43,6.1,89,7,200,,29.88,,,30.38,0.00,30.35,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 11:29,FM-16,SCT:04 7 BKN:07 14 OVC:08 26,10.00,,46,7.8,45,7.0,43,6.1,89,7,200,,29.90,,,,,30.37,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 11:51,FM-16,SCT:04 7 BKN:07 18 OVC:08 28,10.00,,46,8.0,46,7.5,45,7.0,93,6,220,,29.90,,,,,30.37,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:24233,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,2018-02-06 11:53,FM-15,SCT:04 7 BKN:07 18 OVC:08 28,10.00,,47,8.3,46,7.5,44,6.7,90,7,200,,29.90,,,30.39,0.00,30.37,,,,,,,,,,0729,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
